transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,month,weekday,year
T5529,U057,2023-09-09,Expense,Foodd,-1000.0,UPI,CHE,Coffee,9,Saturday,2023
T11086,U068,2024-09-21,Expense,Entertain,9794.0,Crd,JAIPUR,asdfgh,9,Saturday,2024
T13167,U035,2023-12-02,Expense,Traval,3965.0,CARD,PUNE,misc,12,Saturday,2023
T5730,U043,2021-05-26,Expense,Fod,3422.0,CRD,JAI,Movie tickets,5,Wednesday,2021
T6102,U040,2023-08-15,Expense,Utility,-1000.0,CARD,kolkata,!!!,8,Tuesday,2023
T7703,U030,2023-03-28,Expense,Food,2753.0,BankTransfer,delhi,,3,Tuesday,2023
T3011,U140,2023-03-18,Income,Freelance,77128.0,Csh,DEL,xyz123,3,Saturday,2023
T11133,U057,2022-04-30,Expense,Misc,1676.0,UPi,MUMBAI,,4,Saturday,2022
T10456,U080,2023-12-18,Expense,Travl,3045.0,csh,DEL,,12,Monday,2023
T12777,U023,2021-08-25,Expense,Education,990.0,BankTransfer,pune,Internet bill,8,Wednesday,2021
T8193,U048,2021-04-25,Expense,Rent,12794.0,,KOL,Petrol,4,Sunday,2021
T2331,U052,2021-09-29,Expense,FOOD,7008.0,cash,,,9,Wednesday,2021
T4047,U141,2024-12-07,Expense,Fod,-500.0,,PUN,,12,Saturday,2024
T2394,U131,2024-04-13,Expense,Educaton,4796.0,Csh,Pune,Books,4,Saturday,2024
T11258,U103,2022-03-20,Expense,Rnt,9454.0,UPi,MUMBAI,,3,Sunday,2022
T8365,U068,2022-09-20,Expense,Utilities,6901.0,upi,hyderabad,Grocery shopping,9,Tuesday,2022
T13162,U057,2022-02-24,Expense,Traval,652.0,Bank Transfer,Kolkata,,2,Thursday,2022
T6571,U132,2021-09-03,Expense,education,268.0,upi,AHMEDABAD,,9,Friday,2021
T12842,U005,2021-01-06,Expense,Rnt,7762.0,cash,BAN,Medicine,1,Wednesday,2021
T3061,U140,2021-04-18,Income,Freelance,73105.0,card,KOLKATA,Monthly rent payment,4,Sunday,2021
T4447,U026,2024-04-25,Expense,Foodd,3646.0,cash,CHE,xyz123,4,Thursday,2024
T0300,U055,2023-08-31,Expense,RENT,2627.0,Cash,bangalore,,8,Thursday,2023
T13915,U022,2021-07-01,Income,Bonus,32634.0,,,Grocery shopping,7,Thursday,2021
T3379,U094,2023-04-22,Expense,Rent,30379.0,Bank_Transfer,,Coffee,4,Saturday,2023
T8093,U117,2022-02-18,Expense,Food,999999999.0,Upi,BANGALORE,test,2,Friday,2022
T11809,U037,2023-12-04,Income,Salary,34321.0,,Jaipur,Lunch,12,Monday,2023
T10011,U137,2024-09-04,Expense,Foodd,1771.0,CARD,delhi,test,9,Wednesday,2024
T10977,U075,2024-06-17,Income,Others,67153.0,Bank Transfer,PUN,EMI payment,6,Monday,2024
T9774,U100,2021-07-26,Expense,Rent,6837.0,csh,AHMEDABAD,,7,Monday,2021
T8032,U064,2024-12-17,Expense,travel,4856.0,csh,bangalore,,12,Tuesday,2024
T6039,U015,2024-06-05,Expense,utilities,5394.0,csh,jaipur,Electricity bill,6,Wednesday,2024
T13738,U107,2023-03-07,Expense,Traval,9050.0,Cash,KOL,...,3,Tuesday,2023
T7617,U033,2024-12-05,Expense,Rent,29543.0,Bank Transfer,Jaipur,Petrol,12,Thursday,2024
T2628,U011,2023-10-07,Expense,Fod,4311.0,Upi,HYDERABAD,,10,Saturday,2023
T2050,U055,2021-09-24,Expense,EDU,3488.0,Bank_Transfer,Mumbai,,9,Friday,2021
T11356,U039,2022-01-08,Expense,Utility,9948.0,Csh,kolkata,EMI payment,1,Saturday,2022
T9275,U067,2023-12-01,Expense,Rent,16368.0,UPi,Chennai,Gym membership,12,Friday,2023
T4917,U044,2022-02-03,Expense,Travl,5889.0,Bank Transfr,Hyderabad,,2,Thursday,2022
T0825,U091,2024-10-08,Income,Investment,29391.0,bank transfer,Delhi,Shopping,10,Tuesday,2024
T2876,U056,2022-01-26,Expense,Foodd,3202.0,Card,Mumbai,,1,Wednesday,2022
T5060,U074,2021-04-16,Expense,utilities,6224.0,UPI,Hyderabad,Fixed deposit,4,Friday,2021
T12213,U033,2021-10-08,Expense,Educaton,3305.0,cash,Pune,Medicine,10,Friday,2021
T5389,U096,2023-09-30,Expense,FOOD,2847.0,UPi,Bangalore,xyz123,9,Saturday,2023
T9109,U014,2023-01-31,Expense,Rent,35978.0,cash,,ATM withdrawal,1,Tuesday,2023
T3618,U036,2022-05-20,Expense,Foods,2051.0,card,chennai,asdfgh,5,Friday,2022
T13318,U008,2024-02-11,Expense,FOOD,2814.0,Csh,BAN,Train ticket,2,Sunday,2024
T2047,U126,2022-11-28,Income,Salary,22865.0,csh,,,11,Monday,2022
T7804,U118,2024-05-02,Income,Investment,20996.0,BankTransfer,Chennai,Electricity bill,5,Thursday,2024
T8057,U067,2021-07-31,Expense,uncategorized,1631.0,CRD,,Electricity bill,7,Saturday,2021
T6184,U126,2023-07-11,Expense,rent,8358.0,,delhi,Electricity bill,7,Tuesday,2023
T9075,U133,2021-05-05,Expense,RENT,4181.0,UPi,jaipur,Uber ride,5,Wednesday,2021
T2312,U059,2023-01-07,Expense,Traval,3721.0,CASH,LUCKNOW,Monthly rent payment,1,Saturday,2023
T10084,U089,2023-08-14,Income,Bonus,12254.0,Upi,Lucknow,Train ticket,8,Monday,2023
T0995,U088,2022-07-11,Income,Others,52079.0,Card,Mumbai,Fixed deposit,7,Monday,2022
T9982,U041,2024-05-29,Expense,Education,1446.0,,DEL,ATM withdrawal,5,Wednesday,2024
T5538,U007,2023-08-10,Income,Bonus,63645.0,,KOL,Movie tickets,8,Thursday,2023
T2931,U046,2022-06-17,Expense,Rnt,999999.0,bank transfer,BANGALORE,Train ticket,6,Friday,2022
T2224,U081,2021-09-25,Expense,FOOD,3335.0,CASH,HYD,test,9,Saturday,2021
T6698,U117,2023-04-20,Expense,Fod,9476.0,Crd,AHMEDABAD,Electricity bill,4,Thursday,2023
T0431,U150,2022-03-01,Expense,Rnt,7063.0,Upi,Bangalore,Online course,3,Tuesday,2022
T0303,U021,2024-06-03,Expense,Education,8934.0,UPI,Jaipur,,6,Monday,2024
T4408,U090,2023-04-30,Expense,Utility,314.0,CRD,Delhi,!!!,4,Sunday,2023
T8565,U066,2021-07-11,Expense,Entertainment,3384.0,CARD,CHE,,7,Sunday,2021
T3496,U139,2021-07-23,Expense,Food,4399.0,Bank Transfer,MUM,!!!,7,Friday,2021
T9875,U130,2021-09-28,Expense,RENT,8910.0,CRD,,Fixed deposit,9,Tuesday,2021
T7045,U022,2023-10-21,Expense,utilities,384.0,CRD,BANGALORE,ATM withdrawal,10,Saturday,2023
T8215,U115,2024-09-16,Expense,Fod,9138.0,card,LUCKNOW,EMI payment,9,Monday,2024
T12977,U084,2021-03-14,Expense,Entertain,367.0,Bank Transfer,CHENNAI,Coffee,3,Sunday,2021
T8760,U020,2024-12-05,Expense,travel,2329.0,upi,HYD,EMI payment,12,Thursday,2024
T12747,U066,2022-07-05,Income,Salary,13928.0,CRD,Mumbai,Books,7,Tuesday,2022
T11762,U002,2024-09-21,Expense,TRAVEL,7550.0,Upi,HYD,Train ticket,9,Saturday,2024
T7650,U117,2023-01-27,Expense,Fod,2779.0,upi,ahmedabad,Electricity bill,1,Friday,2023
T10803,U109,2023-06-14,Income,Bonus,12315.0,Card,,Gym membership,6,Wednesday,2023
T11688,U090,2022-05-17,Expense,Rnt,6365.0,CRD,AHMEDABAD,Fixed deposit,5,Tuesday,2022
T0649,U052,2021-06-16,Expense,FOOD,3918.0,CARD,AHM,Train ticket,6,Wednesday,2021
T5703,U055,2023-11-09,Expense,food,7845.0,Csh,lucknow,Lunch,11,Thursday,2023
T5182,U056,2021-04-16,Expense,Savings,7320.0,bank transfer,MUMBAI,ATM withdrawal,4,Friday,2021
T12874,U124,2023-02-15,Expense,entertainment,5791.0,,CHENNAI,EMI payment,2,Wednesday,2023
T3398,U015,2023-08-07,Expense,Rnt,2997.0,,,Doctor consultation,8,Monday,2023
T11997,U097,2022-01-12,Expense,Traval,5732.0,CRD,Mumbai,Grocery shopping,1,Wednesday,2022
T10379,U040,2024-12-21,Expense,Utility,6183.0,csh,Delhi,Electricity bill,12,Saturday,2024
T12946,U080,2023-03-14,Expense,utilities,419.0,UPI,CHENNAI,EMI payment,3,Tuesday,2023
T1880,U039,2024-10-06,Expense,Entrtnmnt,5107.0,CASH,lucknow,,10,Sunday,2024
T11756,U026,2023-10-22,Expense,FOOD,1532.0,Crd,CHE,,10,Sunday,2023
T6351,U098,2023-02-18,Expense,Fod,2673.0,upi,Jaipur,Monthly rent payment,2,Saturday,2023
T4674,U120,2023-03-14,Expense,RENT,7073.0,csh,bangalore,,3,Tuesday,2023
T3757,U009,2023-10-01,Expense,rent,7602.0,bank transfer,delhi,Gym membership,10,Sunday,2023
T9503,U025,2022-03-28,Expense,Foods,4633.0,Bank Transfr,,Fixed deposit,3,Monday,2022
T4733,U063,2021-01-19,Expense,uncategorized,7401.0,Cash,DELHI,,1,Tuesday,2021
T5143,U031,2021-04-20,Income,Investment,48926.0,CARD,Delhi,,4,Tuesday,2021
T4035,U088,2024-10-18,Expense,food,7355.0,upi,DEL,,10,Friday,2024
T8905,U115,2024-10-28,Expense,travel,9403.0,bank transfer,LUC,Movie tickets,10,Monday,2024
T10808,U064,2021-08-20,Expense,Travel,6878.0,CARD,DELHI,,8,Friday,2021
T5413,U024,2024-12-11,Expense,Rent,9497.0,upi,AHMEDABAD,test,12,Wednesday,2024
T1021,U117,2021-02-13,Expense,utilities,5351.0,Bank Transfr,Mumbai,Medicine,2,Saturday,2021
T13408,U061,2024-09-15,Expense,Rent,37160.0,card,Lucknow,,9,Sunday,2024
T10274,U111,2022-03-17,Expense,Traval,7111.0,Cash,Delhi,EMI payment,3,Thursday,2022
T6322,U143,2022-03-08,Expense,Entrtnmnt,3570.0,Bank_Transfer,KOL,Uber ride,3,Tuesday,2022
T6621,U025,2022-12-29,Expense,entertainment,2292.0,Csh,Ahmedabad,,12,Thursday,2022
T10830,U107,2024-03-21,Expense,Utilties,9814.0,CASH,LUCKNOW,,3,Thursday,2024
T13929,U090,2022-11-26,Expense,Rentt,6677.0,bank transfer,Ahmedabad,Uber ride,11,Saturday,2022
T10825,U074,2022-10-31,Expense,Foodd,-500.0,Crd,CHE,Online course,10,Monday,2022
T0957,U004,2024-03-31,Expense,Travel,7119.0,UPI,,Movie tickets,3,Sunday,2024
T3366,U133,2023-04-23,Expense,rent,7647.0,UPi,CHE,test,4,Sunday,2023
T4475,U139,2023-05-17,Expense,Food,4373.0,Crd,,asdfgh,5,Wednesday,2023
T5158,U021,2022-08-04,Expense,Fod,8183.0,CARD,Chennai,Internet bill,8,Thursday,2022
T3766,U077,2024-05-22,Expense,RENT,1215.0,Crd,MUM,...,5,Wednesday,2024
T8101,U059,2021-07-21,Expense,RENT,3888.0,cash,KOLKATA,,7,Wednesday,2021
T9118,U142,2022-07-28,Expense,Food,2130.0,CRD,LUCKNOW,,7,Thursday,2022
T12176,U130,2023-12-17,Expense,Fod,6016.0,Bank Transfer,Chennai,,12,Sunday,2023
T2770,U001,2024-02-11,Income,Salary,49068.0,Csh,mumbai,Lunch,2,Sunday,2024
T7663,U062,2023-12-15,Expense,food,7971.0,BankTransfer,BANGALORE,,12,Friday,2023
T2672,U072,2021-09-04,Expense,Fod,5083.0,upi,Delhi,Train ticket,9,Saturday,2021
T3934,U070,2024-02-15,Expense,Utilities,114.0,csh,ahmedabad,Train ticket,2,Thursday,2024
T11730,U128,2023-02-11,Expense,food,3287.0,Cash,chennai,ATM withdrawal,2,Saturday,2023
T3569,U130,2022-10-24,Expense,TRAVEL,7211.0,Cash,JAI,Gym membership,10,Monday,2022
T7590,U070,2024-01-17,Expense,Traval,1134.0,,jaipur,,1,Wednesday,2024
T6073,U104,2023-11-27,Expense,Foodd,79.0,UPi,bangalore,asdfgh,11,Monday,2023
T7162,U079,2022-10-08,Expense,travel,7244.0,cash,Lucknow,,10,Saturday,2022
T6925,U077,2021-01-06,Income,Bonus,49741.0,card,kolkata,Gym membership,1,Wednesday,2021
T11158,U127,2024-03-11,Income,Bonus,37975.0,Card,DEL,...,3,Monday,2024
T8984,U073,2022-09-22,Expense,Rent,29405.0,bank transfer,ahmedabad,Electricity bill,9,Thursday,2022
T2608,U084,2023-03-17,Expense,food,3746.0,Upi,MUM,Books,3,Friday,2023
T5882,U139,2021-01-17,Income,Bonus,37741.0,UPI,Bangalore,Monthly rent payment,1,Sunday,2021
T10232,U068,2022-08-23,Income,Others,55339.0,Bank Transfer,AHMEDABAD,Shopping,8,Tuesday,2022
T9407,U072,2021-01-23,Expense,Travel,3681.0,UPi,pune,Online course,1,Saturday,2021
T13776,U131,2024-11-12,Income,Bonus,17251.0,upi,,asdfgh,11,Tuesday,2024
T7307,U074,2023-01-02,Expense,travel,8150.0,upi,,Coffee,1,Monday,2023
T3219,U128,2021-02-03,Expense,Utlities,1095.0,CASH,Bangalore,Coffee,2,Wednesday,2021
T8935,U061,2024-01-06,Income,Bonus,42468.0,Bank Transfr,,Lunch,1,Saturday,2024
T0468,U030,2021-08-17,Expense,Utilities,2187.0,Csh,,xyz123,8,Tuesday,2021
T7361,U059,2022-05-23,Expense,RENT,9302.0,CARD,Hyderabad,Electricity bill,5,Monday,2022
T3661,U063,2023-07-23,Expense,Entrtnmnt,511.0,Bank Transfr,CHE,Internet bill,7,Sunday,2023
T13260,U063,2023-02-27,Expense,Rentt,48417.0,Upi,HYDERABAD,Doctor consultation,2,Monday,2023
T9163,U042,2023-03-07,Expense,Rentt,22748.0,CRD,LUCKNOW,,3,Tuesday,2023
T9139,U021,2023-04-15,Expense,travel,3917.0,Crd,Pune,Restaurant dinner,4,Saturday,2023
T6284,U134,2021-10-20,Expense,Entertain,3438.0,,HYDERABAD,asdfgh,10,Wednesday,2021
T5300,U023,2021-12-13,Expense,Utlities,2342.0,csh,LUCKNOW,Coffee,12,Monday,2021
T5085,U141,2021-12-12,Expense,entertainment,8622.0,csh,Kolkata,Doctor consultation,12,Sunday,2021
T11266,U009,2022-03-30,Expense,Travel,1745.0,Cash,Lucknow,asdfgh,3,Wednesday,2022
T9448,U014,2022-01-06,Expense,Rentt,45085.0,upi,MUMBAI,Grocery shopping,1,Thursday,2022
T11668,U143,2021-03-18,Expense,Food,231.0,Upi,jaipur,Uber ride,3,Thursday,2021
T6735,U128,2022-05-03,Expense,Entertain,5138.0,CARD,MUM,Train ticket,5,Tuesday,2022
T6780,U132,2022-06-03,Expense,health,5612.0,Bank Transfer,Bangalore,Electricity bill,6,Friday,2022
T1391,U123,2021-01-17,Expense,utilities,3532.0,bank transfer,,Restaurant dinner,1,Sunday,2021
T7646,U038,2024-08-30,Expense,TRAVEL,2825.0,card,chennai,EMI payment,8,Friday,2024
T6744,U003,2023-05-14,Income,Investment,57294.0,Cash,MUM,Internet bill,5,Sunday,2023
T13328,U098,2022-02-28,Income,Others,19017.0,BankTransfer,lucknow,Doctor consultation,2,Monday,2022
T7488,U134,2021-05-24,Expense,Foodd,1350.0,bank transfer,Ahmedabad,EMI payment,5,Monday,2021
T2216,U071,2022-06-01,Expense,TRAVEL,3803.0,BankTransfer,MUMBAI,EMI payment,6,Wednesday,2022
T0456,U010,2021-09-12,Expense,EDU,5811.0,CASH,CHE,Internet bill,9,Sunday,2021
T11617,U082,2024-03-11,Expense,Traval,3319.0,Bank Transfer,MUM,ATM withdrawal,3,Monday,2024
T3777,U134,2022-01-10,Expense,Rent,20778.0,bank transfer,KOLKATA,,1,Monday,2022
T0249,U034,2021-12-16,Expense,Utlities,7754.0,Bank Transfr,JAIPUR,Train ticket,12,Thursday,2021
T6589,U031,2023-11-20,Expense,entertainment,9869.0,card,Hyderabad,Medicine,11,Monday,2023
T9391,U085,2023-11-26,Income,Bonus,75385.0,Crd,pune,test,11,Sunday,2023
T2632,U086,2022-03-24,Expense,Foodd,4341.0,UPi,KOL,Shopping,3,Thursday,2022
T0368,U042,2024-07-17,Expense,Food,706.0,bank transfer,DELHI,Petrol,7,Wednesday,2024
T8666,U085,2023-09-23,Expense,FOOD,6456.0,Card,kolkata,Doctor consultation,9,Saturday,2023
T12912,U084,2022-01-03,Expense,Utilities,1153.0,UPI,Mumbai,,1,Monday,2022
T11475,U121,2023-09-10,Expense,Education,4266.0,card,PUN,Movie tickets,9,Sunday,2023
T2525,U004,2024-02-21,Income,Bonus,35494.0,Csh,Lucknow,Train ticket,2,Wednesday,2024
T11392,U026,2024-03-02,Expense,rent,999999.0,Crd,Ahmedabad,,3,Saturday,2024
T13077,U136,2024-04-17,Expense,food,7341.0,UPi,KOL,Electricity bill,4,Wednesday,2024
T4074,U072,2022-03-17,Expense,FOOD,999999.0,Crd,Hyderabad,,3,Thursday,2022
T7399,U076,2024-11-30,Expense,Rentt,49775.0,CRD,,Gym membership,11,Saturday,2024
T4286,U012,2021-07-22,Expense,Food,1504.0,Card,Lucknow,!!!,7,Thursday,2021
T12723,U087,2022-03-30,Income,Salary,39198.0,Bank Transfer,delhi,,3,Wednesday,2022
T3942,U059,2022-04-28,Income,Freelance,20997.0,Cash,mumbai,,4,Thursday,2022
T11905,U142,2022-04-28,Expense,utilities,8453.0,Csh,JAI,test,4,Thursday,2022
T9694,U068,2024-12-30,Income,Bonus,78318.0,bank transfer,JAIPUR,Doctor consultation,12,Monday,2024
T0944,U013,2023-03-29,Expense,Other,7626.0,Bank Transfr,JAI,,3,Wednesday,2023
T10254,U030,2024-07-05,Income,Others,13374.0,,Ahmedabad,Coffee,7,Friday,2024
T4460,U121,2023-02-11,Expense,rent,8287.0,csh,KOL,,2,Saturday,2023
T0631,U007,2024-05-31,Expense,TRAVEL,9916.0,CARD,chennai,EMI payment,5,Friday,2024
T5794,U029,2021-12-16,Expense,utilities,3097.0,Bank Transfer,DELHI,Doctor consultation,12,Thursday,2021
T13547,U042,2021-08-29,Expense,Foodd,1498.0,BankTransfer,PUNE,xyz123,8,Sunday,2021
T13437,U065,2023-04-18,Income,Salary,14309.0,,chennai,,4,Tuesday,2023
T2682,U001,2022-10-08,Expense,others,9440.0,CRD,PUN,Grocery shopping,10,Saturday,2022
T3720,U004,2023-12-03,Expense,health,1794.0,UPi,Kolkata,,12,Sunday,2023
T2207,U052,2021-03-01,Income,Bonus,78925.0,Card,mumbai,Online course,3,Monday,2021
T5145,U101,2022-10-13,Income,Others,79183.0,,HYDERABAD,Fixed deposit,10,Thursday,2022
T12692,U137,2023-08-30,Expense,Rentt,19429.0,UPi,lucknow,Medicine,8,Wednesday,2023
T9530,U123,2023-09-19,Expense,Utilties,2939.0,Bank Transfer,KOLKATA,,9,Tuesday,2023
T2948,U125,2021-04-08,Expense,Rentt,18032.0,Upi,Kolkata,,4,Thursday,2021
T12185,U132,2022-05-22,Expense,Rentt,34555.0,UPI,JAIPUR,Uber ride,5,Sunday,2022
T11374,U030,2023-01-19,Expense,Travel,3053.0,Bank Transfr,DELHI,...,1,Thursday,2023
T3735,U089,2024-08-13,Expense,rent,999999.0,Upi,BANGALORE,,8,Tuesday,2024
T6179,U067,2024-11-05,Expense,Utlities,3064.0,Upi,mumbai,Shopping,11,Tuesday,2024
T5613,U020,2022-12-05,Expense,Travl,6316.0,CRD,Bangalore,ATM withdrawal,12,Monday,2022
T2298,U066,2022-07-05,Expense,EDU,8970.0,,,Medicine,7,Tuesday,2022
T4439,U089,2023-12-08,Expense,Education,8470.0,Csh,kolkata,Books,12,Friday,2023
T10849,U108,2021-08-24,Expense,Fod,4019.0,CARD,AHMEDABAD,Monthly rent payment,8,Tuesday,2021
T12238,U007,2022-12-25,Expense,Entrtnmnt,9871.0,CRD,delhi,,12,Sunday,2022
T0705,U093,2024-06-13,Expense,education,5547.0,UPi,lucknow,Medicine,6,Thursday,2024
T6188,U124,2024-01-07,Expense,Entertain,7288.0,Csh,pune,asdfgh,1,Sunday,2024
T10548,U053,2024-01-30,Expense,FOOD,9125.0,upi,CHENNAI,Movie tickets,1,Tuesday,2024
T4468,U068,2021-08-31,Expense,FOOD,7352.0,Bank_Transfer,DEL,,8,Tuesday,2021
T11350,U111,2022-11-27,Expense,Utilties,6246.0,CRD,LUC,Doctor consultation,11,Sunday,2022
T13441,U102,2024-05-15,Expense,Foods,4961.0,Crd,ahmedabad,Restaurant dinner,5,Wednesday,2024
T7810,U027,2024-08-21,Income,Bonus,33081.0,UPi,HYDERABAD,Petrol,8,Wednesday,2024
T10310,U054,2022-07-26,Expense,Utility,1046.0,Csh,MUMBAI,Shopping,7,Tuesday,2022
T0087,U072,2021-08-21,Expense,Health,4364.0,Bank Transfr,Delhi,asdfgh,8,Saturday,2021
T5230,U043,2021-10-01,Income,Investment,20710.0,Bank Transfer,LUCKNOW,asdfgh,10,Friday,2021
T13135,U060,2022-02-03,Expense,FOOD,8823.0,CRD,Chennai,...,2,Thursday,2022
T10638,U079,2022-08-03,Income,Investment,48000.0,UPi,HYD,,8,Wednesday,2022
T11075,U018,2024-09-29,Expense,Foods,3929.0,bank transfer,Kolkata,,9,Sunday,2024
T6876,U030,2024-06-14,Expense,Educaton,5540.0,card,ahmedabad,,6,Friday,2024
T5658,U117,2022-06-01,Expense,Rnt,2460.0,Bank Transfr,delhi,Lunch,6,Wednesday,2022
T3220,U114,2021-04-16,Expense,Foodd,1161.0,CASH,chennai,asdfgh,4,Friday,2021
T13808,U098,2024-05-07,Expense,RENT,6140.0,Cash,,Restaurant dinner,5,Tuesday,2024
T8356,U007,2023-06-08,Income,Others,63888.0,Cash,,Grocery shopping,6,Thursday,2023
T11655,U129,2021-07-30,Expense,Saving,8549.0,Upi,Kolkata,...,7,Friday,2021
T9363,U092,2022-05-11,Expense,Rent,9911.0,Bank Transfer,BANGALORE,Electricity bill,5,Wednesday,2022
T0473,U124,2021-10-24,Expense,Health,9531.0,BankTransfer,BANGALORE,Electricity bill,10,Sunday,2021
T13834,U091,2024-12-09,Expense,Entrtnmnt,6921.0,BankTransfer,DEL,!!!,12,Monday,2024
T4984,U095,2024-05-21,Expense,rent,2319.0,Card,Kolkata,Monthly rent payment,5,Tuesday,2024
T0734,U085,2024-11-07,Expense,FOOD,6445.0,Bank Transfer,CHENNAI,,11,Thursday,2024
T11995,U004,2021-06-27,Expense,Rent,37667.0,Card,Lucknow,Petrol,6,Sunday,2021
T11364,U123,2022-04-18,Expense,FOOD,3783.0,CRD,Chennai,Lunch,4,Monday,2022
T8321,U123,2023-01-28,Expense,Travel,4565.0,UPi,ahmedabad,Doctor consultation,1,Saturday,2023
T10258,U115,2023-11-16,Expense,Saving,6289.0,csh,Chennai,Restaurant dinner,11,Thursday,2023
T6644,U148,2022-01-31,Income,Others,12787.0,Csh,delhi,Grocery shopping,1,Monday,2022
T1095,U147,2024-09-23,Expense,Entertain,6379.0,BankTransfer,mumbai,!!!,9,Monday,2024
T12191,U079,2021-04-11,Income,Others,25892.0,BankTransfer,,Electricity bill,4,Sunday,2021
T13380,U007,2021-12-16,Expense,travel,224.0,Upi,,Petrol,12,Thursday,2021
T4490,U077,2021-11-14,Income,Investment,79785.0,csh,,,11,Sunday,2021
T0254,U101,2023-08-21,Income,Others,42631.0,Card,DELHI,Books,8,Monday,2023
T4140,U060,2024-02-21,Income,Others,24584.0,UPi,HYD,Online course,2,Wednesday,2024
T4634,U115,2023-09-27,Expense,Foodd,1395.0,Crd,Chennai,Fixed deposit,9,Wednesday,2023
T5620,U147,2023-01-25,Expense,Rnt,7854.0,Bank Transfr,BAN,Gym membership,1,Wednesday,2023
T12670,U119,2023-06-25,Expense,FOOD,8477.0,,BAN,Lunch,6,Sunday,2023
T12527,U131,2021-11-27,Expense,Entertainment,5011.0,CARD,Chennai,asdfgh,11,Saturday,2021
T13284,U045,2021-02-19,Expense,Rentt,28005.0,Bank_Transfer,AHMEDABAD,!!!,2,Friday,2021
T11446,U038,2021-01-06,Expense,Fod,9276.0,Bank Transfr,PUNE,Petrol,1,Wednesday,2021
T6513,U094,2024-04-09,Expense,Entertain,4382.0,cash,PUN,,4,Tuesday,2024
T10584,U017,2024-04-15,Income,Others,65636.0,CRD,CHENNAI,Electricity bill,4,Monday,2024
T7412,U047,2022-01-03,Expense,health,4747.0,csh,,Train ticket,1,Monday,2022
T11131,U121,2022-09-17,Income,Others,49059.0,CRD,jaipur,Petrol,9,Saturday,2022
T0908,U024,2024-09-30,Expense,Foods,2265.0,CARD,pune,,9,Monday,2024
T0787,U094,2024-12-04,Expense,food,738.0,,,Petrol,12,Wednesday,2024
T13557,U081,2023-05-26,Expense,FOOD,2243.0,UPi,jaipur,,5,Friday,2023
T0783,U006,2022-07-12,Expense,Travl,9794.0,Crd,CHENNAI,Internet bill,7,Tuesday,2022
T7658,U095,2021-02-14,Expense,Foodd,1359.0,bank transfer,kolkata,misc,2,Sunday,2021
T6237,U026,2022-05-12,Expense,Fod,1590.0,cash,Pune,,5,Thursday,2022
T5976,U060,2024-10-26,Expense,education,9756.0,CRD,chennai,Train ticket,10,Saturday,2024
T4817,U028,2022-01-16,Expense,Utilities,7734.0,Csh,DEL,xyz123,1,Sunday,2022
T8384,U133,2022-12-15,Expense,Travl,9818.0,Crd,ahmedabad,Uber ride,12,Thursday,2022
T12168,U009,2023-01-30,Expense,Rnt,4039.0,card,jaipur,Coffee,1,Monday,2023
T12070,U009,2021-03-22,Expense,RENT,5519.0,Crd,PUNE,Gym membership,3,Monday,2021
T13268,U060,2024-02-02,Expense,Entertain,7262.0,,HYD,!!!,2,Friday,2024
T13933,U088,2023-08-04,Expense,entertainment,8669.0,Bank Transfr,Hyderabad,Books,8,Friday,2023
T5820,U045,2024-05-26,Expense,entertainment,4911.0,Card,hyderabad,...,5,Sunday,2024
T13886,U041,2022-11-19,Expense,travel,6040.0,UPi,PUNE,,11,Saturday,2022
T11999,U027,2024-08-13,Expense,Utility,8301.0,Cash,LUCKNOW,Petrol,8,Tuesday,2024
T2288,U052,2021-09-20,Expense,Rnt,7451.0,CASH,Bangalore,asdfgh,9,Monday,2021
T11250,U009,2021-07-11,Expense,Utlities,3209.0,upi,AHMEDABAD,Monthly rent payment,7,Sunday,2021
T12316,U113,2022-11-02,Expense,Travel,6984.0,Csh,mumbai,misc,11,Wednesday,2022
T2556,U075,2024-01-20,Expense,Foodd,2062.0,UPi,Lucknow,Uber ride,1,Saturday,2024
T11642,U009,2021-05-05,Expense,Fod,5934.0,card,JAIPUR,Electricity bill,5,Wednesday,2021
T0966,U121,2024-11-15,Expense,Food,2832.0,Card,Pune,Shopping,11,Friday,2024
T9718,U001,2023-02-21,Expense,Fod,7959.0,CASH,delhi,,2,Tuesday,2023
T1155,U118,2023-02-08,Expense,food,4300.0,Bank Transfr,Delhi,misc,2,Wednesday,2023
T2287,U101,2024-09-17,Expense,food,9997.0,Bank Transfr,,Coffee,9,Tuesday,2024
T5454,U019,2022-08-15,Expense,food,-1000.0,bank transfer,bangalore,,8,Monday,2022
T12672,U022,2024-12-23,Expense,uncategorized,2524.0,Csh,DEL,,12,Monday,2024
T13577,U100,2023-06-09,Expense,Travel,4899.0,CARD,KOL,Online course,6,Friday,2023
T10013,U123,2024-11-27,Expense,RENT,6060.0,Bank Transfer,Pune,...,11,Wednesday,2024
T9827,U108,2022-06-06,Expense,Fod,5526.0,CASH,delhi,Uber ride,6,Monday,2022
T6478,U135,2021-02-12,Expense,Health,3427.0,Csh,delhi,Restaurant dinner,2,Friday,2021
T6162,U123,2021-07-17,Income,Freelance,31079.0,bank transfer,Mumbai,,7,Saturday,2021
T6384,U132,2021-02-12,Expense,RENT,6147.0,CRD,Ahmedabad,Monthly rent payment,2,Friday,2021
